Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 111 kg,9-6
O2wHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 118 kg,8-7
S1e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 135 kg,7-8
S1w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 143 kg,4-11
K1e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,8-7 K
K1w,Aobayama,Kise,Miyagi,03.04.1950,186 cm 130 kg,5-10
M1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 112 kg,6-9
M1w,Tochihikari,Kasugano,Miyazaki,27.02.1953,183 cm 140 kg,5-10
M2e,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 133 kg,3-12
M2w,Arase,Hanakago,Kochi,20.06.1949,176 cm 150 kg,5-10
M3e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 132 kg,6-9
M3w,Kirinji,Nishonoseki,Chiba,09.03.1953,181 cm 143 kg,3-12
M4e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181.5 cm 136 kg,8-7
M4w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184.5 cm 121 kg,6-9
M5e,Takamiyama,Takasago,U.S.A.,16.06.1944,191.5 cm 174 kg,8-7
M5w,Taniarashi,Tokitsukaze,Oita,16.04.1952,181 cm 126 kg,7-8
M6e,Asashio,Takasago,Kochi,09.12.1955,180 cm 168 kg,6-9
M6w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 133 kg,6-9
M7e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,183 cm 164 kg,10-5
M7w,Kurosegawa,Isegahama,Tokyo,13.05.1951,183.5 cm 129 kg,9-6
M8e,Amanoyama,Tokitsukaze,Saga,28.12.1953,189.5 cm 174 kg,8-7
M8w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173.5 cm 114 kg,1-11
M9e,Ozutsu,Taiho,Mie,18.04.1956,181.5 cm 133 kg,10-5 K
M9w,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 141 kg,8-7
M10e,Kotowaka,Sadogatake,Hokkaido,07.04.1954,196 cm 138 kg,8-7
M10w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 144 kg,8-7
M11e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,10-5
M11w,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 120 kg,8-7
M12e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 126 kg,8-7
M12w,Dewanohana,Dewanoumi,Aomori,13.05.1951,184 cm 116 kg,8-7
M13e,Taiko,Futagoyama,Aomori,30.10.1953,174.5 cm 129 kg,6-9
M13w,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 110 kg,4-11
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,14-1 Y
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 129 kg,12-3 J
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,184.5 cm 132 kg,11-4
Y2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 135 kg,10-5
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 112 kg,8-7
O1w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182.5 cm 116 kg,8-7
S1e,Arase,Hanakago,Kochi,20.06.1949,176 cm 151 kg,3-12
S1w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 153 kg,10-5 S
K1e,Asashio,Takasago,Kochi,09.12.1955,182 cm 173 kg,10-5 S
K1w,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 110 kg,6-9
M1e,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 112 kg,3-12
M1w,Kirinji,Nishonoseki,Chiba,09.03.1953,181.5 cm 145 kg,5-10
M2e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 124 kg,5-10
M2w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 140 kg,0-0-15
M3e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 190 kg,6-9
M3w,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 135 kg,5-10
M4e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,182.5 cm 135 kg,6-9
M4w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,5-10
M5e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,9-6
M5w,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 120 kg,7-8
M6e,Hoo,Nishonoseki,Aichi,07.12.1956,177.5 cm 137 kg,8-7
M6w,Amanoyama,Tokitsukaze,Saga,28.12.1953,190 cm 177 kg,8-7
M7e,Kurosegawa,Isegahama,Tokyo,13.05.1951,184.5 cm 132 kg,8-7
M7w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 148 kg,4-11
M8e,Terunoyama,Tatsunami,Chiba,15.02.1955,181 cm 142 kg,7-8
M8w,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 145 kg,7-8
M9e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,6-9
M9w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 132 kg,9-6
M10e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 134 kg,8-7
M10w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 144 kg,12-3 JK
M11e,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 141 kg,7-8
M11w,Mitsuruyama,Taiho,Nagasaki,14.08.1955,188.5 cm 120 kg,5-10
M12e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 129 kg,8-7
M12w,Misugiiso,Hanakago,Aomori,11.05.1956,186 cm 123 kg,7-8
M13e,Shinko,Isegahama,Yamagata,02.01.1950,188 cm 131 kg,9-6
M13w,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 147 kg,11-4 K
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,14-1 Y
Y1wYO,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 129 kg,0-3-12
O1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,182.5 cm 115 kg,13-2 J
S1e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,6-9
S1w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 153 kg,9-6
S2eHD,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 135 kg,8-7
K1e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 140 kg,5-10
K1w,Asashio,Takasago,Kochi,09.12.1955,182 cm 173 kg,9-6 S
M1e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 134 kg,9-6 G
M1w,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 147 kg,6-9
M2e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 133 kg,9-6 K
M2w,Amanoyama,Tokitsukaze,Saga,28.12.1953,190 cm 177 kg,6-9
M3e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 190 kg,6-9
M3w,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 112 kg,7-8
M4e,Kirinji,Nishonoseki,Chiba,09.03.1953,181.5 cm 145 kg,8-7
M4w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 141 kg,5-10
M5e,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 120 kg,7-8
M5w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 144 kg,8-7
M6e,Daijuyama,Futagoyama,Niigata,08.04.1959,180 cm 143 kg,8-7
M6w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,182.5 cm 135 kg,6-9
M7e,Arase,Hanakago,Kochi,20.06.1949,176 cm 151 kg,3-10-2
M7w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181.5 cm 130 kg,9-6
M8e,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 137 kg,9-6
M8w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,185.5 cm 130 kg,8-7
M9e,Iwanami,Tatsunami,Chiba,15.02.1955,181 cm 142 kg,6-9
M9w,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,186.2 cm 84 kg,8-7
M10e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 132 kg,9-6
M10w,Hoo,Nishonoseki,Aichi,07.12.1956,177.5 cm 137 kg,2-13
M11e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,9-6
M11w,Kotetsuyama,Onaruto,Oita,21.03.1956,175.2 cm 126 kg,0-3-12
M12e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,0-0-15
M12w,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 124 kg,3-12
M13e,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 145 kg,10-5
M13w,Kotochitose,Sadogatake,Hokkaido,22.04.1957,182.5 cm 135 kg,9-6
M14e,Kurosegawa,Isegahama,Tokyo,13.05.1951,184.5 cm 132 kg,6-9
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,182 cm 115 kg,13-2 Y
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 164 kg,9-4-2
Y2eHD,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 132 kg,12-3
O1e,Takanosato,Futagoyama,Aomori,29.09.1952,181 cm 144 kg,11-4
O1w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 155 kg,9-6
S1e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 122 kg,11-4 G
S1w,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,187 cm 119 kg,7-8
K1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 141 kg,2-13
K1w,Asashio,Takasago,Kochi,09.12.1955,182 cm 176 kg,13-2 DSK
M1e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 155 kg,5-10
M1w,Amanoyama,Tokitsukaze,Saga,28.12.1953,189 cm 178 kg,5-10
M2e,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 140 kg,4-11
M2w,Onishiki,Dewanoumi,Niigata,11.09.1953,185 cm 145 kg,6-9
M3e,Wakanofuji,Kokonoe,Tokyo,29.03.1956,190 cm 130 kg,6-9
M3w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 133 kg,8-7
M4e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 126 kg,5-10
M4w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 143 kg,7-8
M5e,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 141 kg,7-8
M5w,Azumanada,Hanakago,Aomori,11.05.1956,187 cm 123 kg,5-10
M6e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146 kg,8-7
M6w,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 151 kg,8-7
M7e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,8-7
M7w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,8-7
M8e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 196 kg,10-5
M8w,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,182 cm 144 kg,8-7
M9e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,10-5
M9w,Shishiho,Taiho,Nagasaki,14.08.1955,188 cm 118 kg,2-13
M10e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 135 kg,8-7
M10w,Tochiakagi,Kasugano,Gunma,31.10.1954,181 cm 135 kg,6-9
M11e,Tamaryu,Kataonami,Nagasaki,22.07.1954,192.5 cm 105 kg,5-10
M11w,Hoo,Nishonoseki,Aichi,07.12.1956,178 cm 135 kg,8-7
M12e,Hidanohana,Futagoyama,Gifu,13.12.1953,181 cm 128 kg,4-11
M12w,Oyutaka,Tokitsukaze,Niigata,29.03.1955,185 cm 140 kg,3-12
M13e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 129 kg,8-7
M13w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 108 kg,9-6
M14e,Shinko,Isegahama,Yamagata,02.01.1950,188 cm 136 kg,8-7
M14w,Hakuryuyama,Tokitsukaze,Hyogo,10.07.1954,178 cm 119 kg,4-3-8
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 117 kg,0-0-15
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 166 kg,0-0-15
O1e,Takanosato,Futagoyama,Aomori,29.09.1952,182 cm 148 kg,13-2 J
O1w,Kotokaze,Sadogatake,Mie,26.04.1957,184 cm 168 kg,11-4
O2eHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,9-6
O2wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 123 kg,13-2 J
S1e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 139 kg,14-1 YGS
S1w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 125 kg,8-7 K
K1e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 137 kg,4-11
K1w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 142 kg,2-13
M1e,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 154 kg,5-10
M1w,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 149 kg,8-7
M2e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 147 kg,8-7
M2w,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 156 kg,6-9
M3e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 135 kg,6-9
M3w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,8-7
M4e,Asahifuji,Oshima,Aomori,06.07.1960,187 cm 138 kg,4-11
M4w,Hidanohana,Futagoyama,Gifu,13.12.1953,182 cm 140 kg,4-11
M5e,Itai,Onaruto,Oita,21.03.1956,176 cm 129 kg,6-9
M5w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 116 kg,7-8
M6e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 143 kg,6-9
M6w,Tochihikari,Kasugano,Miyazaki,27.02.1953,185 cm 142 kg,9-6
M7e,Oyutaka,Tokitsukaze,Niigata,29.03.1955,187 cm 160 kg,6-9
M7w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 205 kg,8-7
M8e,Saisu,Isegahama,Fukushima,16.08.1956,188 cm 129 kg,8-7
M8w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 134 kg,6-9
M9e,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 148 kg,0-0-15
M9w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 131 kg,8-7
M10e,Shishiho,Taiho,Nagasaki,14.08.1955,190 cm 122 kg,9-6
M10w,Azumanada,Hanakago,Aomori,11.05.1956,187 cm 124 kg,8-7
M11e,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 150 kg,10-5
M11w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 111 kg,7-8
M12e,Fujizakura,Takasago,Yamanashi,09.02.1948,180 cm 139 kg,8-7
M12w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,8-7
M13e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 117 kg,8-7
M13w,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,185 cm 147 kg,0-0-15
Y1e,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 152 kg,11-4 J
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 170 kg,15-0 Y
Y2eHD,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 121 kg,11-4 J
O1e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 122 kg,9-6
O1w,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 145 kg,10-5
O2eHD,Kotokaze,Sadogatake,Mie,26.04.1957,183.5 cm 169 kg,9-6
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,10-5
S1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 173 kg,6-9
S1w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 153 kg,6-9
K1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 145 kg,5-10
K1w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 122 kg,5-10
M1e,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 137 kg,6-9
M1w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 131 kg,4-11
M2e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 148 kg,8-7
M2w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,2-9-4
M3e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 120 kg,8-7 S
M3w,Wakanofuji,Kokonoe,Tokyo,29.03.1956,189.5 cm 150 kg,4-11
M4e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137 kg,6-9
M4w,Onishiki,Dewanoumi,Niigata,11.09.1953,185.5 cm 141 kg,6-9
M5e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,5-10
M5w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 146 kg,8-7
M6e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 132 kg,8-7
M6w,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 147 kg,7-8
M7e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,9-6
M7w,Oyutaka,Tokitsukaze,Niigata,29.03.1955,187 cm 165 kg,5-10
M8e,Amanoyama,Tokitsukaze,Saga,28.12.1953,191 cm 171 kg,7-8
M8w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 109 kg,8-7
M9e,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 144 kg,10-5 K
M9w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 125 kg,8-7
M10e,Hidanohana,Futagoyama,Gifu,13.12.1953,181.5 cm 137 kg,9-6
M10w,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 160 kg,9-6
M11e,Tochihikari,Kasugano,Miyazaki,27.02.1953,185 cm 139 kg,4-11
M11w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,9-6
M12e,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 131 kg,9-6
M12w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,187 cm 144 kg,5-10
M13e,Itai,Onaruto,Oita,21.03.1956,176 cm 132 kg,9-6
M13w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 142 kg,9-6
M14e,Kotochitose,Sadogatake,Hokkaido,22.04.1957,181.5 cm 123 kg,5-10
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 120 kg,14-1 Y
Y1w,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 152 kg,0-0-15
O1e,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,11-4
O1w,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 122 kg,10-5
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 145 kg,10-5
O2wHD,Kotokaze,Sadogatake,Mie,26.04.1957,183.5 cm 169 kg,3-4-8
S1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 173 kg,10-5 S
S1w,Kitao,Tatsunami,Mie,12.08.1963,198.5 cm 143 kg,6-6-3
S2eHD,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 137 kg,7-8
K1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 132 kg,8-7
K1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 210 kg,12-3 JK
M1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 120 kg,6-9
M1w,Onishiki,Dewanoumi,Niigata,11.09.1953,185.5 cm 141 kg,6-9
M2e,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 151 kg,2-5-8
M2w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137 kg,3-12
M3e,Itai,Onaruto,Oita,21.03.1956,176 cm 132 kg,5-10
M3w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 146 kg,5-10
M4e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,5-10
M4w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 131 kg,5-10
M5e,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 131 kg,6-9
M5w,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 160 kg,6-9
M6e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,7-8
M6w,Hananoumi,Hanakago,Akita,06.12.1960,180 cm 131 kg,8-7 G
M7e,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 117 kg,8-7
M7w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 122 kg,9-6
M8e,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 125 kg,8-7
M8w,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 148 kg,6-9
M9e,Kotogaume,Sadogatake,Toyama,05.10.1963,177.5 cm 151 kg,7-8
M9w,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 147 kg,8-7
M10e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,9-6
M10w,Hattori,Isenoumi,Aichi,20.08.1960,192 cm 138 kg,8-7
M11e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 142 kg,7-8
M11w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 153 kg,9-6
M12e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 145 kg,9-6
M12w,Tochimatoi,Kasugano,Kanagawa,30.01.1959,178.4 cm 163 kg,6-9
M13e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 114 kg,8-7
M13w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 109 kg,8-7
M14e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,2-13
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 125 kg,13-2 Y
O1e,Kitao,Tatsunami,Mie,12.08.1963,199 cm 151 kg,12-3 J
O1w,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,9-6
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,9-6
O2wHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,11-4
O3wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,9-6
S1e,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,11-4 K
S1w,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,3-6-6
K1e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,3-12
K1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,10-5 S
M1e,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,1-6-8
M1w,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 170.5 kg,6-9
M2e,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,8-7
M2w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,4-11
M3e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,5-10
M3w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,4-11
M4e,Tochitsurugi,Kasugano,Aichi,26.04.1955,170.5 cm 116 kg,4-11
M4w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,4-11
M5e,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 142 kg,8-7
M5w,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,8-7
M6e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,6-9
M6w,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,9-6
M7e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,8-7
M7w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,9-6
M8e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,8-7
M8w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,8-7
M9e,Fujinokawa,Isenoumi,Aichi,20.08.1960,193 cm 150 kg,9-6
M9w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,9-6
M10e,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,7-8
M10w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,8-7
M11e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,8-7
M11w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146.5 kg,7-8
M12e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140.5 kg,8-7
M12w,Misugiiso,Hanaregoma,Aomori,11.05.1956,187 cm 121 kg,5-10
M13e,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,6-6-3
M13w,Onishiki,Dewanoumi,Niigata,11.09.1953,182.5 cm 142.5 kg,8-7
M14e,Takanofuji,Kokonoe,Tokyo,09.10.1963,191 cm 135 kg,8-7
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 124 kg,10-5
Y1w,Futahaguro,Tatsunami,Mie,12.08.1963,199 cm 151 kg,10-5
O1e,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,13-2 J
O1w,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,15-0 Y
O2eHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,8-7
O2wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,4-9-2
O3eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,0-0-15
S1e,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,12-3 K
S1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,10-5 G
K1e,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,10-5 S
K1w,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,6-9
M1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,6-9
M1w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,3-12
M2e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,5-10
M2w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,3-12
M3e,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,3-12
M3w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,4-11
