Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M9w,Iwanami,Tatsunami,Chiba,15.02.1955,181 cm 142 kg,5-10
M10e,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 145 kg,10-5
M10w,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 112 kg,9-6
M11e,Kagetora,Kokonoe,Iwate,21.05.1954,182 cm 116 kg,4-11
M11w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 141 kg,5-10
M12e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,12-3 JK
M12w,Misugiiso,Hanakago,Aomori,11.05.1956,186 cm 123 kg,9-6
M13e,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 148 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 164 kg,13-2 J
Y1wYO,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 132 kg,0-0-15
O1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 115 kg,14-1 Y
S1e,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 155 kg,10-5
S1w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 143 kg,6-9
S2eHD,Asashio,Takasago,Kochi,09.12.1955,182 cm 176 kg,11-4 S
K1e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,8-7
K1w,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,8-7
M1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 141 kg,9-6
M1w,Takanosato,Futagoyama,Aomori,29.09.1952,181 cm 144 kg,9-6
M2e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 126 kg,4-11
M2w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 140 kg,7-8
M3e,Onishiki,Dewanoumi,Niigata,11.09.1953,185 cm 145 kg,5-10
M3w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 155 kg,8-7
M4e,Tochiakagi,Kasugano,Gunma,31.10.1954,181 cm 135 kg,5-10
M4w,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 111 kg,7-8
M5e,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 147 kg,5-10
M5w,Amanoyama,Tokitsukaze,Saga,28.12.1953,189 cm 178 kg,4-11
M6e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 135 kg,7-8
M6w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 122 kg,9-3-3
M7e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 130 kg,4-11
M7w,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 196 kg,10-5 K
M8e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,187 cm 119 kg,8-7
M8w,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 151 kg,7-8
M9e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 140 kg,4-11
M9w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,7-8
M10e,Kotochitose,Sadogatake,Hokkaido,22.04.1957,182.5 cm 137 kg,8-7
M10w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 141 kg,9-6
M11e,Azumanada,Hanakago,Aomori,11.05.1956,187 cm 123 kg,8-7
M11w,Hidanohana,Futagoyama,Gifu,13.12.1953,181 cm 128 kg,8-7
M12e,Iwanami,Tatsunami,Chiba,15.02.1955,181 cm 136 kg,6-9
M12w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,177 cm 157 kg,6-9
M12eHD,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146 kg,7-8
M13e,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 127 kg,6-9
M13w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,178 cm 140 kg,8-7
M14e,Shishiho,Taiho,Nagasaki,14.08.1955,188 cm 118 kg,8-7
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,182 cm 115 kg,12-3 Y
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 132 kg,11-4 J
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 164 kg,0-0-15
O1e,Takanosato,Futagoyama,Aomori,29.09.1952,181 cm 144 kg,9-6
O1w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 155 kg,11-4 J
S1e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 122 kg,8-7
S1w,Asashio,Takasago,Kochi,09.12.1955,182 cm 176 kg,8-7 S
K1e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,187 cm 119 kg,10-5
K1w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 133 kg,5-10
M1e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 196 kg,8-7
M1w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,7-8
M2e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146 kg,5-10
M2w,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 151 kg,8-7 K
M3e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,7-8
M3w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,4-11
M4e,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,182 cm 144 kg,6-9
M4w,Onishiki,Dewanoumi,Niigata,11.09.1953,185 cm 145 kg,6-9
M5e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 143 kg,6-9
M5w,Wakanofuji,Kokonoe,Tokyo,29.03.1956,190 cm 130 kg,8-7
M6e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 135 kg,8-7
M6w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 141 kg,8-7
M7e,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 108 kg,6-9
M7w,Hoo,Nishonoseki,Aichi,07.12.1956,178 cm 135 kg,6-9
M8e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 155 kg,11-4 J
M8w,Amanoyama,Tokitsukaze,Saga,28.12.1953,189 cm 178 kg,4-11
M9e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 129 kg,8-7
M9w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 141 kg,9-6
M10e,Shinko,Isegahama,Yamagata,02.01.1950,188 cm 136 kg,7-8
M10w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 140 kg,9-6
M11e,Koboyama,Takashima,Miyagi,15.08.1957,177 cm 131 kg,11-4 JG
M11w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 126 kg,6-9
M12e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 141 kg,6-9
M12w,Azumanada,Hanakago,Aomori,11.05.1956,187 cm 123 kg,8-7
M13e,Saisu,Isegahama,Fukushima,16.08.1956,187 cm 129 kg,9-6
M13w,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 147 kg,8-7
M14e,Oko,Tomozuna,Hokkaido,17.08.1956,179 cm 146 kg,3-12
M14w,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 127 kg,4-8-3
M15e,Tochiakagi,Kasugano,Gunma,31.10.1954,181 cm 135 kg,6-9
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 117 kg,13-2 J
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 166 kg,0-0-15
O1e,Takanosato,Futagoyama,Aomori,29.09.1952,182 cm 148 kg,14-1 Y
O1w,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 123 kg,11-4
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 139 kg,9-6
O2wHD,Kotokaze,Sadogatake,Mie,26.04.1957,184 cm 168 kg,12-3
O3eHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,9-6
S1e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 125 kg,7-8
S1w,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 149 kg,4-11
K1e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 147 kg,5-10
K1w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,8-7 S
M1e,Tochihikari,Kasugano,Miyazaki,27.02.1953,185 cm 142 kg,1-14
M1w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 150 kg,5-10
M2e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 205 kg,5-10
M2w,Shishiho,Taiho,Nagasaki,14.08.1955,190 cm 122 kg,5-10
M3e,Saisu,Isegahama,Fukushima,16.08.1956,188 cm 129 kg,5-10
M3w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 131 kg,6-9
M4e,Azumanada,Hanakago,Aomori,11.05.1956,187 cm 124 kg,5-10
M4w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 137 kg,8-7
M5e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 156 kg,8-7
M5w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 154 kg,8-7
M6e,Fujizakura,Takasago,Yamanashi,09.02.1948,180 cm 139 kg,6-9
M6w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 116 kg,7-8
M7e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,7-8
M7w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 135 kg,9-6
M8e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 117 kg,6-9
M8w,Itai,Onaruto,Oita,21.03.1956,176 cm 129 kg,8-7
M9e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 143 kg,7-8
M9w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 142 kg,10-5
M9eHD,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 148 kg,9-6
M10e,Oyutaka,Tokitsukaze,Niigata,29.03.1955,187 cm 160 kg,9-6
M10w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 134 kg,9-6
M11e,Asahifuji,Oshima,Aomori,06.07.1960,187 cm 138 kg,9-6
M11w,Hidanohana,Futagoyama,Gifu,13.12.1953,182 cm 140 kg,10-5 K
M12e,Amanoyama,Tokitsukaze,Saga,28.12.1953,190 cm 179 kg,7-8
M12w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 111 kg,6-9
M13e,Tochiakagi,Kasugano,Gunma,31.10.1954,181 cm 135 kg,6-9
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 170 kg,11-4 J
Y1w,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 152 kg,10-5
Y2eHD,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 121 kg,0-0-15
O1e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 145 kg,10-5
O1w,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,8-7
O2eHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 122 kg,15-0 Y
O2wHD,Kotokaze,Sadogatake,Mie,26.04.1957,183.5 cm 169 kg,8-7
S1e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 148 kg,4-11
S1w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 120 kg,8-7 G
K1e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 146 kg,7-8
K1w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,4-11
M1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 173 kg,10-5 S
M1w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 144 kg,3-12
M2e,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 153 kg,5-10
M2w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 132 kg,8-7
M3e,Hidanohana,Futagoyama,Gifu,13.12.1953,181.5 cm 137 kg,4-11
M3w,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 137 kg,9-6
M4e,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 160 kg,9-6
M4w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 109 kg,4-11
M5e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 145 kg,8-7
M5w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,6-9
M6e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 122 kg,7-5-3
M6w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 125 kg,6-9
M7e,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 131 kg,8-7
M7w,Itai,Onaruto,Oita,21.03.1956,176 cm 132 kg,9-6
M8e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 142 kg,8-7
M8w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137 kg,6-9
M9e,Onishiki,Dewanoumi,Niigata,11.09.1953,185.5 cm 141 kg,7-8
M9w,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 147 kg,8-7
M10e,Amanoyama,Tokitsukaze,Saga,28.12.1953,191 cm 171 kg,2-13
M10w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 131 kg,10-5
M11e,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 210 kg,8-7
M11w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 110 kg,6-9
M12e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,9-6
M12w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 117 kg,8-7 K
M13e,Wakanofuji,Kokonoe,Tokyo,29.03.1956,189.5 cm 150 kg,8-7
M13w,Oyutaka,Tokitsukaze,Niigata,29.03.1955,187 cm 165 kg,6-9
M14e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,9-6
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 120 kg,11-4
Y1w,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 152 kg,10-5
O1e,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,9-6
O1w,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 122 kg,4-4-7
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 145 kg,13-2 Y
S1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 173 kg,12-3 JK
S1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 210 kg,9-6
S2wHD,Kotokaze,Sadogatake,Mie,26.04.1957,183.5 cm 169 kg,0-0-15
K1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 132 kg,5-10
K1w,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 137 kg,10-5 G
M1e,Kitao,Tatsunami,Mie,12.08.1963,198.5 cm 143 kg,12-3 JGS
M1w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 122 kg,5-10
M2e,Hananoumi,Hanakago,Akita,06.12.1960,180 cm 131 kg,4-11
M2w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 117 kg,3-12
M3e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 120 kg,6-9
M3w,Onishiki,Dewanoumi,Niigata,11.09.1953,185.5 cm 141 kg,6-9
M4e,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 125 kg,4-11
M4w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,6-9
M5e,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 147 kg,5-10
M5w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 153 kg,4-11
M6e,Fujinokawa,Isenoumi,Aichi,20.08.1960,192 cm 138 kg,6-9
M6w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 145 kg,6-9
M7e,Itai,Onaruto,Oita,21.03.1956,176 cm 132 kg,7-8
M7w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,9-6
M8e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 146 kg,8-7
M8w,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 131 kg,8-7
M9e,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 160 kg,8-7
M9w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 114 kg,8-7
M10e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,8-7
M10w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 109 kg,8-7
M11e,Kotogaume,Sadogatake,Toyama,05.10.1963,177.5 cm 151 kg,8-7
M11w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 131 kg,9-6
M12e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137 kg,8-7
M12w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 112 kg,10-5
M13e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 148 kg,9-6
M13w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 144 kg,6-9
M14e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 142 kg,8-7
M14w,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 151 kg,3-12
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 125 kg,14-1 Y
O1e,Kitao,Tatsunami,Mie,12.08.1963,199 cm 151 kg,14-1 D
O1w,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,9-6
O2eHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,9-6
O2wHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,6-9
O3wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,9-6
S1e,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,12-3 S
S1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,4-11
K1e,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,9-6 G
K1w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 142 kg,4-11
M1e,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,2-13
M1w,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,6-9
M2e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,5-10
M2w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,4-11
M3e,Fujinokawa,Isenoumi,Aichi,20.08.1960,193 cm 150 kg,5-10
M3w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,6-9
M4e,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,0-0-15
M4w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,6-9
M5e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,7-8
M5w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,9-6
M6e,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 170.5 kg,10-5 K
M6w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,9-6
M7e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,7-8
M7w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,10-5
M8e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140.5 kg,6-9
M8w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,8-7
M9e,Onishiki,Dewanoumi,Niigata,11.09.1953,182.5 cm 142.5 kg,5-10
M9w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,8-7
M10e,Takanofuji,Kokonoe,Tokyo,09.10.1963,191 cm 135 kg,8-7
M10w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,8-7
M11e,Tochitsurugi,Kasugano,Aichi,26.04.1955,170.5 cm 116 kg,8-7
M11w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,8-7
M12e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,8-7
M12w,Koryu,Miyagino,Tokushima,12.09.1961,174 cm 120 kg,8-7
M13e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146.5 kg,8-7
M13w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,186 cm 160 kg,6-9
M14e,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,0-0-15
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 124 kg,14-1 Y
Y1w,Futahaguro,Tatsunami,Mie,12.08.1963,199 cm 151 kg,8-7
Y2eHD,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,11-4
O1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,12-3 J
O1w,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,9-6
O2eHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,9-6
O2wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,0-3
O3wHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,8-7
S1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,11-4 G
S1w,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,4-11
K1e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 134 kg,9-6 S
K1w,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,183 cm 164 kg,6-9
M1e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,4-11
M1w,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,4-11
M2e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,186 cm 160 kg,4-11
M2w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,5-10
M3e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,7-8
M3w,Onishiki,Dewanoumi,Niigata,11.09.1953,182.5 cm 142.5 kg,4-11
M4e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,7-8
M4w,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,6-9
M5e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,7-8
M5w,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,6-9
M6e,Sasshunada,Izutsu,Kagoshima,07.06.1957,182 cm 150 kg,5-10
M6w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 142 kg,6-9
M7e,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,6-9
M7w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,6-9
M8e,Maenoshin,Takadagawa,Fukuoka,17.04.1961,184 cm 141 kg,11-4
M8w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,8-7
M9e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,9-6
M9w,Takanofuji,Kokonoe,Tokyo,09.10.1963,191 cm 135 kg,9-6
M10e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,11-4 K
M10w,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,8-7
M11e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,9-6
M11w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,9-6
M12e,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,8-7
M12w,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,182 cm 160 kg,8-7
M13e,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 136 kg,5-10
M13w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,9-6
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 123 kg,15-0 Y
Y1w,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 144 kg,0-0-15
Y2eHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 201 kg,12-3 J
O1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 143 kg,11-4
O1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 252 kg,8-7
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,9-6
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 169 kg,8-7
S1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 129 kg,8-7 S
S1w,Kotogaume,Sadogatake,Toyama,05.10.1963,179 cm 172 kg,8-7
K1e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 141 kg,9-6
K1w,Daijuyama,Futagoyama,Niigata,08.04.1959,183 cm 152 kg,3-12
M1e,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 171 kg,6-9
M1w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 116 kg,6-9
M2e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 168 kg,8-7
M2w,Itai,Onaruto,Oita,21.03.1956,177 cm 135 kg,3-12
M3e,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 150 kg,6-9
M3w,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 144 kg,5-10
M4e,Kirinji,Nishonoseki,Chiba,09.03.1953,183 cm 144 kg,3-12
M4w,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 140 kg,8-7
M5e,Nankairyu,Takasago,Western Samoa,22.02.1965,188 cm 153 kg,7-8
M5w,Sasshunada,Izutsu,Kagoshima,07.06.1957,183 cm 146 kg,7-8
M6e,Jingaku,Izutsu,Kagoshima,24.12.1959,189 cm 143 kg,7-8
M6w,Takanofuji,Kokonoe,Tokyo,09.10.1963,192 cm 141 kg,8-7
M7e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 143 kg,6-9
M7w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 135 kg,6-9
M8e,Enazakura,Oshiogawa,Gifu,29.07.1960,180 cm 134 kg,8-7
M8w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 150 kg,6-9
M9e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,187 cm 156 kg,0-0-15
M9w,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 116 kg,9-6
M10e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 136 kg,8-7
M10w,Akinoshima,Fujishima,Hiroshima,16.03.1967,175 cm 132 kg,11-4 K
M11e,Fujinoshin,Kokonoe,Chiba,06.11.1960,180 cm 146 kg,8-7
M11w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 149 kg,10-5
M12e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 125 kg,5-10
M12w,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 126 kg,0-2-13
M13e,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 147 kg,6-9
M13w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 130 kg,8-7
M14e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 128 kg,8-7
