Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M12w,Chiyozakura,Kokonoe,Hokkaido,14.04.1950,182 cm 107 kg,5-10
M13e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 132 kg,2-13
M13w,Onishiki,Dewanoumi,Niigata,11.09.1953,183 cm 141 kg,5-10
Y1e,Wakanohana,Futagoyama,Aomori,03.04.1953,187 cm 123 kg,11-4
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,186 cm 129 kg,10-5
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 165 kg,14-1 Y
O1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 132 kg,11-4
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,9-6
O2wHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 117 kg,9-6
S1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185.5 cm 127 kg,8-7
S1w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,8-7
K1e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 120 kg,4-11
K1w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 184 kg,2-13
M1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,6-9
M1w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 129 kg,6-9
M2e,Kotowaka,Sadogatake,Hokkaido,07.04.1954,197.5 cm 134 kg,4-11
M2w,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 117 kg,4-11
M3e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181.5 cm 132 kg,5-10
M3w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181.5 cm 145 kg,8-7 S
M4e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 96 kg,5-10
M4w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,10-5 G
M5e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 128 kg,8-7
M5w,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 146 kg,6-9
M6e,Nagaoka,Takasago,Kochi,09.12.1955,180 cm 153 kg,10-5 K
M6w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 112 kg,6-9
M7e,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 107 kg,8-7
M7w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 138 kg,12-3 JK
M8e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 145 kg,6-9
M8w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 140 kg,9-6
M9e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,184 cm 172 kg,7-8
M9w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187 cm 128 kg,4-7
M10e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 136 kg,8-7
M10w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 125 kg,8-7
M11e,Arase,Hanakago,Kochi,20.06.1949,177.5 cm 148 kg,8-7
M11w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.5 cm 127 kg,5-10
M12e,Taniarashi,Tokitsukaze,Oita,16.04.1952,181 cm 126 kg,10-5
M12w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,5-10
M13e,Kotokaze,Sadogatake,Mie,26.04.1957,182.5 cm 147 kg,3-2-10
M13w,Terunoyama,Tatsunami,Chiba,15.02.1955,181 cm 140 kg,5-10
Y1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180 cm 132 kg,15-0 Y
Y1wYO,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 126 kg,11-4
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,12-3 J
Y2wHD,Wajima,Hanakago,Ishikawa,11.01.1948,183.5 cm 129 kg,0-3-12
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 111 kg,7-8
S1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 112 kg,12-3 JG
S1w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 135 kg,11-4 S
K1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,184.5 cm 121 kg,3-12
K1w,Kurosegawa,Isegahama,Tokyo,13.05.1951,183.5 cm 129 kg,6-9
M1e,Tochihikari,Kasugano,Miyazaki,27.02.1953,183 cm 140 kg,5-10
M1w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,4-11
M2e,Arase,Hanakago,Kochi,20.06.1949,176 cm 150 kg,8-7
M2w,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 110 kg,5-10
M3e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 126 kg,5-10
M3w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 133 kg,7-8
M4e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 143 kg,5-10
M4w,Kotowaka,Sadogatake,Hokkaido,07.04.1954,196 cm 138 kg,4-11
M5e,Amanoyama,Tokitsukaze,Saga,28.12.1953,189.5 cm 174 kg,6-9
M5w,Ozutsu,Taiho,Mie,18.04.1956,181.5 cm 133 kg,9-6
M6e,Dewanohana,Dewanoumi,Aomori,13.05.1951,184 cm 116 kg,9-6
M6w,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 132 kg,5-10
M7e,Asashio,Takasago,Kochi,09.12.1955,180 cm 168 kg,8-7
M7w,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 141 kg,6-9
M8e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 104 kg,8-7
M8w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,183 cm 164 kg,6-9
M9e,Terunoyama,Tatsunami,Chiba,15.02.1955,180 cm 136 kg,7-8
M9w,Aobayama,Kise,Miyagi,03.04.1950,186 cm 130 kg,8-7
M10e,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 120 kg,8-7
M10w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 144 kg,3-12
M11e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,10-5
M11w,Takamiyama,Takasago,U.S.A.,16.06.1944,191.5 cm 174 kg,8-7
M12e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 133 kg,8-7
M12w,Hoo,Nishonoseki,Aichi,07.12.1956,176.5 cm 134 kg,8-7
M13e,Kirinji,Nishonoseki,Chiba,09.03.1953,181 cm 143 kg,8-7
M13w,Mitsuruyama,Taiho,Nagasaki,14.08.1955,187.1 cm 117 kg,9-6
M14e,Toryu,Mihogaseki,Hyogo,19.12.1958,177.5 cm 139 kg,8-7
M14w,Kotokaze,Sadogatake,Mie,26.04.1957,181.5 cm 150 kg,12-3 JK
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184.5 cm 132 kg,10-5
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 129 kg,10-5
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,14-1 D
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 112 kg,2-5
O1w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182.5 cm 116 kg,10-5
S1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 110 kg,14-1 YGS
S1w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,9-6
K1e,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 147 kg,5-10
K1w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,3-12
M1e,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 135 kg,8-7
M1w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,182.5 cm 135 kg,6-9
M2e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181.5 cm 130 kg,4-11
M2w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 132 kg,5-10
M3e,Asashio,Takasago,Kochi,09.12.1955,182 cm 173 kg,8-7
M3w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 153 kg,10-5
M4e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,5-10
M4w,Kirinji,Nishonoseki,Chiba,09.03.1953,181.5 cm 145 kg,5-10
M5e,Hoo,Nishonoseki,Aichi,07.12.1956,177.5 cm 137 kg,6-9
M5w,Amanoyama,Tokitsukaze,Saga,28.12.1953,190 cm 177 kg,7-8
M6e,Arase,Hanakago,Kochi,20.06.1949,176 cm 151 kg,5-10
M6w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 141 kg,10-5 K
M7e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 134 kg,9-6
M7w,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 112 kg,6-9
M8e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 133 kg,8-7
M8w,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 120 kg,7-8
M8eHD,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 140 kg,9-6
M9e,Kurosegawa,Isegahama,Tokyo,13.05.1951,184.5 cm 132 kg,7-8
M9w,Mitsuruyama,Taiho,Nagasaki,14.08.1955,188.5 cm 120 kg,4-11
M10e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 124 kg,9-6
M10w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,185.5 cm 130 kg,8-7
M11e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 190 kg,8-7
M11w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 144 kg,10-5
M11wHD,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 145 kg,4-11
M12e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,186.2 cm 84 kg,10-5 K
M12w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 135 kg,3-12
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 115 kg,12-3 J
Y1wYO,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 164 kg,13-2 Y
Y2eHD,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 132 kg,9-6
O1e,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 155 kg,10-5
S1e,Takanosato,Futagoyama,Aomori,29.09.1952,181 cm 144 kg,12-3 JK
S1w,Asashio,Takasago,Kochi,09.12.1955,182 cm 176 kg,6-9
K1e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 126 kg,8-7 S
K1w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 122 kg,10-5
M1e,Tochiakagi,Kasugano,Gunma,31.10.1954,181 cm 135 kg,2-13
M1w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 143 kg,8-7
M2e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 141 kg,6-9
M2w,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,187 cm 119 kg,12-3 JG
M3e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,0-0-15
M3w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 155 kg,6-9
M4e,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 140 kg,6-9
M4w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,3-12
M5e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 196 kg,8-7
M5w,Hoo,Nishonoseki,Aichi,07.12.1956,178 cm 135 kg,6-9
M6e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 141 kg,4-11
M6w,Onishiki,Dewanoumi,Niigata,11.09.1953,185 cm 145 kg,10-5
M7e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146 kg,5-10
M7w,Hidanohana,Futagoyama,Gifu,13.12.1953,181 cm 128 kg,6-9
M8e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 135 kg,8-7
M8w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 141 kg,8-7
M9e,Azumanada,Hanakago,Aomori,11.05.1956,187 cm 123 kg,9-6
M9w,Koboyama,Takashima,Miyagi,15.08.1957,177 cm 131 kg,6-9
M10e,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 111 kg,0-0-15
M10w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,7-8
M11e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,178 cm 140 kg,6-9
M11w,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 127 kg,6-9
M12e,Amanoyama,Tokitsukaze,Saga,28.12.1953,189 cm 178 kg,9-6
M12w,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 151 kg,9-6
M13e,Hakuryuyama,Tokitsukaze,Hyogo,10.07.1954,178 cm 119 kg,5-10
M13w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 133 kg,8-7
M14e,Shinko,Isegahama,Yamagata,02.01.1950,188 cm 136 kg,4-11
M14w,Daihi,Oyama,Aichi,16.10.1952,185 cm 126 kg,5-10
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,182 cm 116 kg,12-3
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 165 kg,5-4-6
Y2eHD,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 133 kg,2-4
O1e,Takanosato,Futagoyama,Aomori,29.09.1952,181 cm 144 kg,11-4
O1w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 163 kg,14-1 Y
O2wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,186.5 cm 121 kg,10-5
S1e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,182.5 cm 138 kg,11-4 K
S1w,Asashio,Takasago,Kochi,09.12.1955,181 cm 181 kg,14-1 DGS
K1e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 124 kg,7-8
K1w,Oyutaka,Tokitsukaze,Niigata,29.03.1955,185.5 cm 156 kg,5-10
M1e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,187 cm 140 kg,5-10
M1w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 132 kg,5-10
M2e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 142 kg,3-12
M2w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 131 kg,6-9
M3e,Toryu,Mihogaseki,Hyogo,19.12.1958,179 cm 150 kg,6-9
M3w,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,184.5 cm 157 kg,0-0-15
M4e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,5-10
M4w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 147 kg,6-9
M5e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 149 kg,9-6
M5w,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 145 kg,1-3-11
M6e,Masudayama,Kasugano,Ishikawa,10.04.1951,186.5 cm 150 kg,8-7
M6w,Fujizakura,Takasago,Yamanashi,09.02.1948,178.5 cm 140 kg,4-11
M7e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 147 kg,9-6
M7w,Saisu,Isegahama,Fukushima,16.08.1956,188 cm 129 kg,8-7
M8e,Hoo,Nishonoseki,Aichi,07.12.1956,178 cm 141 kg,5-10
M8w,Azumanada,Hanakago,Aomori,11.05.1956,186.5 cm 123 kg,7-8
M9e,Takamiyama,Takasago,U.S.A.,16.06.1944,190 cm 204 kg,9-6
M9w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 134 kg,9-6
M10e,Wakanofuji,Kokonoe,Tokyo,29.03.1956,189 cm 143 kg,2-1-12
M10w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 139 kg,8-7
M11e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 117 kg,8-7
M11w,Wakasegawa,Isegahama,Yamagata,28.07.1962,188 cm 143 kg,9-6
M12e,Amanoyama,Tokitsukaze,Saga,28.12.1953,191 cm 176 kg,6-9
M12w,Shishiho,Taiho,Nagasaki,14.08.1955,189.5 cm 122 kg,10-5
M13e,Jingaku,Izutsu,Kagoshima,24.12.1959,187 cm 126 kg,4-11
M13w,Tochitsurugi,Kasugano,Aichi,26.04.1955,171 cm 117 kg,5-10
M14e,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 130 kg,4-11
M14w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177.5 cm 135 kg,4-11
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 117 kg,12-3 J
Y1w,Takanosato,Futagoyama,Aomori,29.09.1952,182 cm 148 kg,13-2 Y
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 166 kg,8-7
O1e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 123 kg,11-4
O1w,Kotokaze,Sadogatake,Mie,26.04.1957,184 cm 168 kg,11-4
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 139 kg,9-6
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,10-5
S1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 156 kg,9-6 S
S1w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 135 kg,2-13
K1e,Hoshi,Kokonoe,Hokkaido,22.06.1963,180 cm 122 kg,9-6 K
K1w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,3-12
M1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 142 kg,4-11
M1w,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 148 kg,6-9
M2e,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 149 kg,6-9
M2w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 154 kg,6-9
M3e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 116 kg,4-11
M3w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 134 kg,4-11
M4e,Asahifuji,Oshima,Aomori,06.07.1960,187 cm 138 kg,1-3-11
M4w,Hidanohana,Futagoyama,Gifu,13.12.1953,182 cm 140 kg,6-9
M5e,Oyutaka,Tokitsukaze,Niigata,29.03.1955,187 cm 160 kg,7-8
M5w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 131 kg,9-6
M6e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 147 kg,9-6
M6w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 125 kg,10-5 G
M7e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 137 kg,8-7
M7w,Itai,Onaruto,Oita,21.03.1956,176 cm 129 kg,8-7
M8e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 205 kg,1-7-7
M8w,Saisu,Isegahama,Fukushima,16.08.1956,188 cm 129 kg,6-9
M9e,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 122 kg,8-7
M9w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 113 kg,9-6
M10e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 148 kg,8-7
M10w,Fujizakura,Takasago,Yamanashi,09.02.1948,180 cm 139 kg,0-4-11
M11e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 111 kg,5-10
M11w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,8-7
M12e,Tochihikari,Kasugano,Miyazaki,27.02.1953,185 cm 142 kg,9-6
M12w,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 129 kg,9-6
M13e,Tochiakagi,Kasugano,Gunma,31.10.1954,181 cm 135 kg,6-9
M13w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,177 cm 160 kg,8-7
M14e,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 132 kg,9-6
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 121 kg,15-0 Y
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 170 kg,0-3
Y2eHD,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 152 kg,1-3-11
O1e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 122 kg,9-6
O1w,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,9-6
O2eHD,Kotokaze,Sadogatake,Mie,26.04.1957,183.5 cm 169 kg,8-7
O2wHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 145 kg,11-4 J
S1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 173 kg,9-6
S1w,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 137 kg,10-5 S
K1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 132 kg,7-8
K1w,Kitao,Tatsunami,Mie,12.08.1963,198.5 cm 143 kg,10-5 G
M1e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137 kg,5-10
M1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 210 kg,6-9
M2e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 146 kg,5-10
M2w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 131 kg,3-12
M3e,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 147 kg,6-9
M3w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 125 kg,4-11
M4e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,5-10
M4w,Itai,Onaruto,Oita,21.03.1956,176 cm 132 kg,6-9
M5e,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 160 kg,6-9
M5w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 117 kg,5-10
M6e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,8-7
M6w,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 131 kg,8-7
M7e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 148 kg,8-7
M7w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 142 kg,7-8
M8e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 120 kg,8-7
M8w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 153 kg,8-7
M9e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 145 kg,9-6
M9w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 122 kg,11-4 JK
M10e,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 151 kg,11-4 JK
M10w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,8-7
M11e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,8-7
M11w,Hachiya,Kasugano,Gifu,16.11.1950,180 cm 108 kg,5-10
M12e,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 109 kg,9-6
M12w,Onishiki,Dewanoumi,Niigata,11.09.1953,185.5 cm 141 kg,8-7
M13e,Hidanohana,Futagoyama,Gifu,13.12.1953,181.5 cm 137 kg,8-7
M13w,Tochihikari,Kasugano,Miyazaki,27.02.1953,185 cm 139 kg,2-13
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 122.5 kg,13-2 Y
Y1w,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 158.5 kg,0-2
O1e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,8-7
O1w,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,12-3 J
O2eHD,Kitao,Tatsunami,Mie,12.08.1963,199 cm 151 kg,10-5
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,9-6
O3eHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,8-7
S1e,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,8-7 G
S1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,11-4 S
K1e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,6-9
K1w,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,10-5
M1e,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,9-6 K
M1w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,5-10
M2e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,7-8
M2w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,3-12
M3e,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,7-8
M3w,Hidanohana,Futagoyama,Gifu,13.12.1953,182 cm 135 kg,2-13
M4e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,8-7
M4w,Misugiiso,Hanaregoma,Aomori,11.05.1956,187 cm 121 kg,5-10
M5e,Tochitsurugi,Kasugano,Aichi,26.04.1955,170.5 cm 116 kg,6-9
M5w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,5-10
M6e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140.5 kg,7-8
M6w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,8-7
M7e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,7-8
M7w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,9-6
M8e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,9-6
M8w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,8-7
M9e,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,8-7
M9w,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,10-5
M10e,Maenoshin,Takadagawa,Fukuoka,17.04.1961,184 cm 141 kg,5-10
M10w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,8-7
M11e,Onishiki,Dewanoumi,Niigata,11.09.1953,182.5 cm 142.5 kg,4-11
M11w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146.5 kg,9-6
M12e,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 152 kg,4-11
M12w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,9-6
M13e,Fujinokawa,Isenoumi,Aichi,20.08.1960,193 cm 150 kg,10-5
M13w,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,0-0-15
M14e,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,5-10
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 125 kg,12-3 Y
Y1w,Futahaguro,Tatsunami,Mie,12.08.1963,199 cm 151 kg,12-3 D
O1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,9-6
O1w,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,11-4
O2eHD,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,11-4
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,9-6
O3eHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,5-10
S1e,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,10-5 S
